출처,회사명,직무,이메일,URL
사람인,(주)이즈앤트리,[이즈앤트리] 중국팀 마케터 (대리급),head@goodcareer.co.kr,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54189167&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=390dfe1a-2432-44c7-b102-eea7aa9eadc6
사람인,(주)이즈앤트리,[이즈앤트리] 글로벌플랫폼(e커머스) 팀장급,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54174229&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=390dfe1a-2432-44c7-b102-eea7aa9eadc6
사람인,에이치엘비(주),HLB계열사] 일본사업팀 팀장급 모집 공고,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54045425&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=390dfe1a-2432-44c7-b102-eea7aa9eadc6
사람인,주식회사 서울글로벌마케팅,"중국 공장 핸들링, 소싱, 생산관리, 무역 행정 담당자 채용",,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54084847&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=390dfe1a-2432-44c7-b102-eea7aa9eadc6
사람인,유니콘바인(주),"뷰티 브랜드 큐텐(Qoo10), 아마존, 틱톡샵 MD 채용 공고",,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54150096&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=390dfe1a-2432-44c7-b102-eea7aa9eadc6
사람인,(주)에이비티아시아,[파파레서피/잉가] 글로벌 MD 인턴,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54077826&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=390dfe1a-2432-44c7-b102-eea7aa9eadc6
사람인,(주)핀치하우스,[온슬로] 일본 이커머스 담당자 (경력),,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54206753&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=390dfe1a-2432-44c7-b102-eea7aa9eadc6
사람인,(주)아이다코스메틱,해외 MD-경력 [뷰티],,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54245650&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=390dfe1a-2432-44c7-b102-eea7aa9eadc6
사람인,(주)제이피프로페셔널,[아도르] 화장품 글로벌 해외영업 경력 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53742440&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=390dfe1a-2432-44c7-b102-eea7aa9eadc6
사람인,(주)풀리오,[풀리오] 일본사업팀 팀장급 경력직 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54194704&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=390dfe1a-2432-44c7-b102-eea7aa9eadc6
사람인,(주)브이티코스메틱,[VT코스메틱/리들샷] 물류관리 경력직 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54229175&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=390dfe1a-2432-44c7-b102-eea7aa9eadc6
사람인,(주)아렌시아,미국 아마존 MD,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54118980&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=390dfe1a-2432-44c7-b102-eea7aa9eadc6
사람인,위시컴퍼니(주),[위시컴퍼니] 뷰티 브랜드 글로벌 Shopee MD (경력),,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54044488&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=390dfe1a-2432-44c7-b102-eea7aa9eadc6
사람인,(주)부스트랩,[부스트랩] 뷰티 아마존 MD,recruit@boostlab.kr,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54149196&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=390dfe1a-2432-44c7-b102-eea7aa9eadc6
사람인,(주)리터니티,글로벌 온라인 MD (아마존/쇼피파이),,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54189183&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=390dfe1a-2432-44c7-b102-eea7aa9eadc6
사람인,(주)부스트랩,[부스트랩] 미국 MD 리더 (5년 이상),recruit@boostlab.kr,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54149294&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=390dfe1a-2432-44c7-b102-eea7aa9eadc6
사람인,셀잇(주),큐텐재팬 운영 경력자 모집,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54224392&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=390dfe1a-2432-44c7-b102-eea7aa9eadc6
사람인,(주)듀이트리,해외 B2C 세일즈 매니저 채용,andy.kang@dewytree.com,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54157110&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=390dfe1a-2432-44c7-b102-eea7aa9eadc6
사람인,(주)버디네트웍스,[듀이셀 화장품] 해외영업본부 발주&수출 Manager,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54078070&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=390dfe1a-2432-44c7-b102-eea7aa9eadc6
사람인,주식회사 청담글로벌,[코스닥상장사](주)청담글로벌 26년도 수시채용(신입/경력),,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53792895&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=390dfe1a-2432-44c7-b102-eea7aa9eadc6
사람인,베라모어(주),[뷰티브랜드 베라모어] 일본 이커머스 MD담당자 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54202948&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=390dfe1a-2432-44c7-b102-eea7aa9eadc6
사람인,(주)달바글로벌,달바글로벌[d'Alba Global] 러시아 CS 담당자 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53810386&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=390dfe1a-2432-44c7-b102-eea7aa9eadc6
사람인,(주)더퓨어랩,[더퓨어랩] 닥터엘시아/디어에이 해외영업(일본B2B) 경력 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54014873&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=390dfe1a-2432-44c7-b102-eea7aa9eadc6
사람인,(주)부스터스,일본 채널 Lead,hr@boosters.kr,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54265960&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=390dfe1a-2432-44c7-b102-eea7aa9eadc6
사람인,(주)디엔코스메틱스,[이지듀] 일본 온라인 마케팅 팀원 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54015626&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=390dfe1a-2432-44c7-b102-eea7aa9eadc6
사람인,(주)와우바이오텍,[K뷰티] 글로벌마케팅/영업/지원담당자 모집,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54060406&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=390dfe1a-2432-44c7-b102-eea7aa9eadc6
사람인,위시컴퍼니(주),[위시컴퍼니] 뷰티 브랜드 아마존 MD (경력),,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54022854&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=390dfe1a-2432-44c7-b102-eea7aa9eadc6
사람인,(주)바이트랩,[글로벌] 북미 릴리이브 아마존 MD(경력),,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54213572&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=390dfe1a-2432-44c7-b102-eea7aa9eadc6
사람인,(주)브이티코스메틱,[VT코스메틱/리들샷] 상품기획 경력직 채용,jeonghun.choi@sinjimoru.com,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54229246&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=390dfe1a-2432-44c7-b102-eea7aa9eadc6
사람인,(주)킥더허들,(주)킥더허들 글로벌 MD(일본) 채용 (서울 근무),,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54080466&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=390dfe1a-2432-44c7-b102-eea7aa9eadc6
사람인,(주)베스트이노베이션,[경력] 일본사업본부 그로스팀 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53760549&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=390dfe1a-2432-44c7-b102-eea7aa9eadc6
사람인,(주)달바글로벌,달바글로벌[d'Alba Global] 중화권 온라인 이커머스 MD 경력직,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53810274&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=390dfe1a-2432-44c7-b102-eea7aa9eadc6
사람인,(주)오유인터내셔널,[오유인터내셔널] 화장품 / 뷰티 브랜드 마케팅 (일본팀) 인턴,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54260174&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=390dfe1a-2432-44c7-b102-eea7aa9eadc6
사람인,(주)바이트랩,[글로벌] 중국 릴리이브 마케터(경력),,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54049509&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=390dfe1a-2432-44c7-b102-eea7aa9eadc6
사람인,(주)포트레,[포트레] 뷰티/화장품 글로벌 해외영업 경력사원 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54060794&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=390dfe1a-2432-44c7-b102-eea7aa9eadc6
사람인,주식회사 더샘인터내셔날,[더샘] 해외사업부문(글로벌온라인) 사원 모집,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54130611&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1e3b524c-00ea-4d58-902c-22c7037d79aa
사람인,두리화장품(주),[댕기머리] 국내 온라인MD / 일본 E-커머스 MD 경력직 모집,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54109028&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1e3b524c-00ea-4d58-902c-22c7037d79aa
사람인,(주)지놈앤컴퍼니,[유이크] 유이크(UIQ) 해외사업 팀장 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53773055&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1e3b524c-00ea-4d58-902c-22c7037d79aa
사람인,(주)달바글로벌,달바글로벌[d'Alba Global] 글로벌 마케팅 오퍼레이션 인턴 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54189322&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1e3b524c-00ea-4d58-902c-22c7037d79aa
사람인,(주)달바글로벌,달바글로벌[d'Alba Global] 국내영업 1팀 인턴 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54248279&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1e3b524c-00ea-4d58-902c-22c7037d79aa
사람인,(주)마녀공장,일본 퍼포먼스 마케터,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54188246&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1e3b524c-00ea-4d58-902c-22c7037d79aa
사람인,(주)달바글로벌,달바글로벌[d'Alba Global] 인도 브랜드 마케팅 담당자 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54189248&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1e3b524c-00ea-4d58-902c-22c7037d79aa
사람인,(주)미립,[일소] 코스메틱 브랜드 일본 사업 리더(파트장) 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53801092&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1e3b524c-00ea-4d58-902c-22c7037d79aa
사람인,(주)세이션,색조 스킨케어 글로벌 뷰티 하우스 해외 B2C 팀장 채용(5년-),,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54045013&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1e3b524c-00ea-4d58-902c-22c7037d79aa
사람인,(주)달바글로벌,달바글로벌[d'Alba Global] 북미유럽 이커머스 MD 채용 (인턴),,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54189342&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1e3b524c-00ea-4d58-902c-22c7037d79aa
사람인,에이드코리아컴퍼니(주),해외영업부/화장품해외영업/해외거래처개척/수출/거래처관리,recruit@aidkoreacorp.com,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54158273&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1e3b524c-00ea-4d58-902c-22c7037d79aa
사람인,(주)지놈앤컴퍼니,[유이크(UIQ)] 국내사업팀 MD 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54022406&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1e3b524c-00ea-4d58-902c-22c7037d79aa
사람인,(주)달바글로벌,달바글로벌[d'Alba Global] 중화권 마케팅 채용 (경력),,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53810280&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1e3b524c-00ea-4d58-902c-22c7037d79aa
사람인,(주)딥포인트,해외사업부 일본팀 MD 채용,jeonghun.choi@sinjimoru.com,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53929501&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1e3b524c-00ea-4d58-902c-22c7037d79aa
사람인,(주)브리스킨,(주)브리스킨 해외영업(코스메틱) 경력채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54203182&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1e3b524c-00ea-4d58-902c-22c7037d79aa
사람인,터틀커머스,"[신입/경력] 음반,굿즈 큐텐/스마트스토어 등등 온라인MD 채용",,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54103459&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1e3b524c-00ea-4d58-902c-22c7037d79aa
사람인,(주)이즈앤트리,[이즈앤트리] 코스메틱 브랜드 글로벌마케터,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53905374&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1e3b524c-00ea-4d58-902c-22c7037d79aa
사람인,(주)더아이엠,"(주)더아이엠 일본 온라인 MD (신입,경력) 담당자 채용",jeonghun.choi@sinjimoru.com,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53863021&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1e3b524c-00ea-4d58-902c-22c7037d79aa
사람인,(주)달바글로벌,달바글로벌[d'Alba Global] 중동 해외 영업 담당자 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53936866&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1e3b524c-00ea-4d58-902c-22c7037d79aa
사람인,(주)와이즈플래닛컴퍼니,[뷰티 브랜드 아이레놀] 일본 이커머스 MD 채용 (경력 무관),jjun_ss@wplanet.co.kr,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54131156&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1e3b524c-00ea-4d58-902c-22c7037d79aa
사람인,(주)메디테라피,[메디테라피] 일본 마케터,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54013568&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1e3b524c-00ea-4d58-902c-22c7037d79aa
사람인,(주)피츠,[뷰티/일본 마케팅] 블랑네이처 일본 인플루언서 마케터 모집 중,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53738842&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1e3b524c-00ea-4d58-902c-22c7037d79aa
사람인,(주)아워코퍼레이션,[아워코퍼레이션] 일본 마케팅 파트장,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54207818&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1e3b524c-00ea-4d58-902c-22c7037d79aa
사람인,스콜라스(주),스콜라스(주) 일본 온라인몰 운영 및 수출입 관리 경력직 채용,recruitingops@coupang.com,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53830240&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1e3b524c-00ea-4d58-902c-22c7037d79aa
사람인,(주)이즈앤트리,[이즈앤트리] BM팀 상품기획 담당(주임/대리급),,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54092495&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1e3b524c-00ea-4d58-902c-22c7037d79aa
사람인,(주)링티,[(주)링티 일본사업팀 온라인채널 담당자 모집],,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54270429&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1e3b524c-00ea-4d58-902c-22c7037d79aa
사람인,(주)스타일앤코,[style and co] 온라인 팀(MD) 신입 / 경력 사원 모집,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54024129&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1e3b524c-00ea-4d58-902c-22c7037d79aa
사람인,(주)넥스트플레이어,[넥스트플레이어] 일본 온라인MD 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53854201&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1e3b524c-00ea-4d58-902c-22c7037d79aa
사람인,뉴셀렉트(주),동남아 쇼피(Shopee) MD,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54007737&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1e3b524c-00ea-4d58-902c-22c7037d79aa
사람인,(주)엣지아이디어스,색조화장품 브랜드MD & 해외 채널 관리 경력자 우대,sally@prohanzkorea.co.kr,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54200049&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1e3b524c-00ea-4d58-902c-22c7037d79aa
