국가,레벨,회사명,연락처,이메일,채널목록,URL
국내,B,(주)듀이트리,,andy.kang@dewytree.com,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54157110&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=390dfe1a-2432-44c7-b102-eea7aa9eadc6
국내,B,(주)드림인사이트,,,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53984161&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=86aefdba-ee6a-471b-8f2b-5fc811bc2b2a
국내,B,(주)디에스네이처,,,사람인,"https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54037653&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=19bae321-8d85-45df-b36f-c95bbf6b49cc, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54037655&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=19bae321-8d85-45df-b36f-c95bbf6b49cc"
국내,B,(주)디에프에스컴퍼니,,suji.kim@thedfs.co.kr,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54203403&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
국내,B,(주)디엔코스메틱스,,,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54015626&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=390dfe1a-2432-44c7-b102-eea7aa9eadc6
국내,B,(주)디와이글로벌코리아,,,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54280578&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=19bae321-8d85-45df-b36f-c95bbf6b49cc
국내,B,(주)디투씨랩,,sally@prohanzkorea.co.kr,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54230845&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1e3b524c-00ea-4d58-902c-22c7037d79aa
국내,B,(주)딥포인트,,jeonghun.choi@sinjimoru.com,사람인,"https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53929501&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1e3b524c-00ea-4d58-902c-22c7037d79aa, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54273042&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n"
국내,B,(주)라온글로벌,,,사람인,"https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54268845&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=19bae321-8d85-45df-b36f-c95bbf6b49cc, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54280617&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=19bae321-8d85-45df-b36f-c95bbf6b49cc"
국내,B,(주)라온서치,,,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54248853&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1774e7cb-0c89-4efe-b9cc-62af66e0bff3
국내,B,(주)라이프스타일프로젝트,,,사람인,"https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53776377&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=c9a686d5-e80d-4c9c-bd45-effc7ba47ad9, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53781644&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=c9a686d5-e80d-4c9c-bd45-effc7ba47ad9, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53854518&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=19bae321-8d85-45df-b36f-c95bbf6b49cc, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54017288&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=19bae321-8d85-45df-b36f-c95bbf6b49cc, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54104574&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=19bae321-8d85-45df-b36f-c95bbf6b49cc, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54132432&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=c9a686d5-e80d-4c9c-bd45-effc7ba47ad9, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54227674&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=f855a4aa-efe3-4ec0-b57c-186cdb4d2fea"
국내,B,(주)라큐로스,,,사람인,"https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54266263&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54266263&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=4bce29ac-728f-4542-b186-32865fe0b8ae"
국내,B,(주)로지스밸리비앤에프,,recruit@riman.com,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54258990&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=f855a4aa-efe3-4ec0-b57c-186cdb4d2fea
국내,B,(주)루씨드,,,사람인,"https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54266411&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=19bae321-8d85-45df-b36f-c95bbf6b49cc, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54266602&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=c9a686d5-e80d-4c9c-bd45-effc7ba47ad9"
국내,B,(주)리버스펩,,,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54002674&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1774e7cb-0c89-4efe-b9cc-62af66e0bff3
국내,B,(주)리브,,,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54150936&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=390dfe1a-2432-44c7-b102-eea7aa9eadc6
국내,B,(주)리터니티,,,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54189183&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=390dfe1a-2432-44c7-b102-eea7aa9eadc6
국내,B,(주)리프타일,,,사람인,"https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54079090&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1774e7cb-0c89-4efe-b9cc-62af66e0bff3, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54079301&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1774e7cb-0c89-4efe-b9cc-62af66e0bff3"
국내,B,(주)링티,,,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54270429&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1e3b524c-00ea-4d58-902c-22c7037d79aa
국내,B,(주)마리벨로,,,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54242900&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=19bae321-8d85-45df-b36f-c95bbf6b49cc
국내,B,(주)마음을그리다,,,사람인,"https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54260161&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54273907&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n"
국내,B,(주)마이더스에이치알,,,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54212488&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=c9a686d5-e80d-4c9c-bd45-effc7ba47ad9
국내,B,(주)마이쏜즈,,,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54194427&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=86aefdba-ee6a-471b-8f2b-5fc811bc2b2a
국내,B,(주)마이커머스,,hr@mycommerc.com,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54245171&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=86aefdba-ee6a-471b-8f2b-5fc811bc2b2a
국내,B,(주)매그니프,,,사람인,"https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53998326&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=26d8c910-4559-4592-ac7f-4e2a09a38184, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54206885&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=4bce29ac-728f-4542-b186-32865fe0b8ae"
국내,B,(주)맨토스파워,,hr@pointnextion.com,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54234440&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=001c86db-663b-43cb-afa0-75542cecda17
국내,B,(주)메디쿼터스,,recruit@mediquitous.com,사람인,"https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54014552&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54029450&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54190289&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=26d8c910-4559-4592-ac7f-4e2a09a38184"
국내,B,(주)메디테라피,,"jeonghun.choi@sinjimoru.com, jyhan80@etude.co.kr",사람인,"https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54012608&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=26d8c910-4559-4592-ac7f-4e2a09a38184, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54013568&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1e3b524c-00ea-4d58-902c-22c7037d79aa, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54192966&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=86aefdba-ee6a-471b-8f2b-5fc811bc2b2a, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54192990&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=19bae321-8d85-45df-b36f-c95bbf6b49cc, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54193003&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=19bae321-8d85-45df-b36f-c95bbf6b49cc, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54193044&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=001c86db-663b-43cb-afa0-75542cecda17"
국내,B,(주)메디팹,,,사람인,"https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54176615&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=86aefdba-ee6a-471b-8f2b-5fc811bc2b2a, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54176615&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=f855a4aa-efe3-4ec0-b57c-186cdb4d2fea"
국내,B,(주)메르시코,,,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54059248&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=c4b8a36c-ed07-427c-a891-87f97e537053
국내,B,(주)메타베이프,,,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54192213&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
국내,B,(주)메타써치,,,사람인,"https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54204214&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=001c86db-663b-43cb-afa0-75542cecda17, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54204245&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=001c86db-663b-43cb-afa0-75542cecda17, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54259880&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=c9a686d5-e80d-4c9c-bd45-effc7ba47ad9"
국내,B,(주)무신사,,,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54226006&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=f855a4aa-efe3-4ec0-b57c-186cdb4d2fea
국내,B,(주)미립,,,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53801092&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1e3b524c-00ea-4d58-902c-22c7037d79aa
국내,B,(주)미뮤즈,,,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53983779&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=86aefdba-ee6a-471b-8f2b-5fc811bc2b2a
국내,B,(주)바로팜,,,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54015020&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=f855a4aa-efe3-4ec0-b57c-186cdb4d2fea
국내,B,(주)바이메이더,,"ckh@corepeople.co.kr, job@thefounders.kr",사람인,"https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53880118&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53886213&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n"
국내,B,(주)바이트랩,,job@thefounders.kr,사람인,"https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53745923&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=f855a4aa-efe3-4ec0-b57c-186cdb4d2fea, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53820830&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1e3b524c-00ea-4d58-902c-22c7037d79aa, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53820830&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=f855a4aa-efe3-4ec0-b57c-186cdb4d2fea, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53880573&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=f855a4aa-efe3-4ec0-b57c-186cdb4d2fea, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53936343&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=f855a4aa-efe3-4ec0-b57c-186cdb4d2fea, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54049509&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=390dfe1a-2432-44c7-b102-eea7aa9eadc6, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54180393&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=86aefdba-ee6a-471b-8f2b-5fc811bc2b2a, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54213572&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=390dfe1a-2432-44c7-b102-eea7aa9eadc6, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54270046&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=f855a4aa-efe3-4ec0-b57c-186cdb4d2fea"
국내,B,(주)바임,,,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54259403&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
국내,B,(주)백그라운드,,jh_jang@baekground.co.kr,사람인,"https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54202243&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1774e7cb-0c89-4efe-b9cc-62af66e0bff3, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54234708&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=001c86db-663b-43cb-afa0-75542cecda17, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54234728&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=001c86db-663b-43cb-afa0-75542cecda17, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54277516&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=c9a686d5-e80d-4c9c-bd45-effc7ba47ad9"
국내,B,(주)버디네트웍스,,,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54078070&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=390dfe1a-2432-44c7-b102-eea7aa9eadc6
국내,B,(주)베니스에프앤비,,,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54016922&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=c9a686d5-e80d-4c9c-bd45-effc7ba47ad9
국내,B,(주)베로스컨설팅그룹,,job@thefounders.kr,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54211347&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=c9a686d5-e80d-4c9c-bd45-effc7ba47ad9
국내,B,(주)베릭,,hr@pointnextion.com,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54046052&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
국내,B,(주)베스트이노베이션,,,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53760549&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=390dfe1a-2432-44c7-b102-eea7aa9eadc6
국내,B,(주)부스터스,,hr@boosters.kr,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54265960&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=390dfe1a-2432-44c7-b102-eea7aa9eadc6
국내,B,(주)부스트랩,,"jeonghun.choi@sinjimoru.com, recruit@boostlab.kr",사람인,"https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53964779&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=19bae321-8d85-45df-b36f-c95bbf6b49cc, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54138510&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=26d8c910-4559-4592-ac7f-4e2a09a38184, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54149152&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=26d8c910-4559-4592-ac7f-4e2a09a38184, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54149196&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=390dfe1a-2432-44c7-b102-eea7aa9eadc6, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54149263&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=26d8c910-4559-4592-ac7f-4e2a09a38184, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54149294&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=390dfe1a-2432-44c7-b102-eea7aa9eadc6, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54160982&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=f855a4aa-efe3-4ec0-b57c-186cdb4d2fea"
