productName,productId,originalPrice,salePrice,storeName,companyName,contactName,telInfo,mailInfo,addressInfo,customerCenter,productUrl,categoryName
【プレミアムエステ体験】ブースターソニック/アイドルのようなツヤ肌に！/ 高級スキンケアセット / 美顔器 / エイジングケアルーティン / ほうれい線・毛穴・弾力・鎮静/ベージック,1094400591,86800,57900,glow.m(グローエム)公式,"The Growth Co., Ltd.",Glow.M,+82-010-2536-7690,creators@thegrowth.co.kr,"2F 14 Baekjegobun-ro 9-gil, Songpa-gu, Seoul, Republic of Korea",,https://www.qoo10.jp/g/1094400591,ビューティ
180フェイスウォッシュ125ml / アメリカの化粧品 / スキンケア / 清潔感のあるスキンケア / しっとりクレンジング / クレンジング / 肌を鎮静 / ストレスケア / すべての肌を使用,1052178454,9298,9298,Kira Kira Shop,"NDY CO.,LTD.",J-Dan,+82-010-8863-8748,nadoya09@naver.com,"804 Seoul Gangseo-gu, Magokjungang 6-ro, 70,, Republic of Korea","月~金:午前10時~午後6時
土:午前10時~午後1時",https://www.qoo10.jp/g/1052178454,ビューティ
【RIIZEファンサイン会自動応募-予約発送/特典有】お好きなUIQアイテムを選べる2点セット！RIIZE,1118874328,7700,3816,UIQ(ユイク)Qoo10公式ショップ,GENOME AND COMPANY INC.,LEE HYUN SEUNG,+82-010-8726-9252,,"Yeongtong-gu, Suwon-si, Gyeonggi-do, Republic of Korea Gwanggyo Flex Desian 7F, 50, Changnyong-daero 256beon-gil,, Republic of Korea",,https://www.qoo10.jp/g/1118874328,ビューティ
【公式販売店】ラッシュフォルテ Lash Forté まつ毛美容液 日本初 毛根幹細胞xエクソソーム 自まつ毛ケア ハリ・コシ・ボリューム 5ml 正規品,1179624401,3980,3980,RiLiShストア,株式会社RiLiSh,瀧本琢真,+81-080-8914-2258,info@rilish.co.jp,東京都 港区 港南 2-16-1品川イーストワンタワー4階,,https://www.qoo10.jp/g/1179624401,ビューティ
【公式】大容量1800ml シャンプー&トリートメント500ml 本品セット+ 詰め替えセット レフィル韓国正規品 韓国1位,1001804064,5720,5434,KUNDAL公式ストア,THE SKINFACTORY,THE SKINFACTORY,+82-010-8470-5451,support.jp@theskinf.com,"Geumha Building 3F 401 Hakdong-ro, Gangnam-gu, Seoul, Republic of Korea",,https://www.qoo10.jp/g/1001804064,ビューティ
シノル シャンプー/トリートメント詰め替え4点セット（シルキーソフトシャンプー / シルキーソフトトリートメント）,1190305897,8800,8800,LOVE PASSPORT SINORU_official,株式会社フィッツコーポレーション,,+81-080-3732-4141,qoo10-lppsinoru@fits-you.com,東京都港区北青山 3-6-1 オーク表参道ビル 7階,,https://www.qoo10.jp/g/1190305897,ビューティ
[国内発送] カールフィックスマスカラ ウォータープルーフ　束感　ロング　ボリューム　ブラック　ブラウン　カール　スキニー マスカラリムーバー,755365666,1650,1650,エチュード 日本公式ストア,アモーレパシフィックジャパン㈱,エチュードデジタルコマース,+81-0120-964-968,onlineshop@etude.jp,東京都渋谷区広尾 １－１－３９　恵比寿プライムスクエア１８階,,https://www.qoo10.jp/g/755365666,ビューティ
(1箱20枚入)リニューアル カラコン 1day 新 シークレットキャンディーマジック ワンデー 度なし 度あり カラーコンタクトレンズ 14.5mm 水光カラコン 板野友美 lcode,771342771,2486,2486,カラコン通販キング,リバースチェーンコンサルティング株式会社,リバースチェーンコンサルティング株式会社,+81-047-411-8207,coleconking@rebirth10.co.jp,千葉県 八千代市 萱田 2214-54,,https://www.qoo10.jp/g/771342771,ビューティ
【公式】30枚マスクパック (選べる6種/本品&詰め替え用) マデカッソシド/ ティーツリー/ビタミン/コラーゲン/ヒアルロン,1132765231,2970,2573,MEDIHEAL公式ショップ,"L&P Cosmetic Co., Ltd.",MEDIHEAL営業部,+82-070-4165-2903,mediheal_jp_cs@medihealcos.com,"mediheal building 516 Gonghang-daero, Gangseo-gu, Seoul, Republic of Korea","月~金:午前9時~午後6時
土、日、祝日:休み",https://www.qoo10.jp/g/1132765231,ビューティ
【育毛1位】【1+1】グローターンエクソソームヘアアンプル100ml /ふんわりアンプル / ヘアエッセンス/ヘアケア／頭皮ケア／ふんわりケア／ふんわりケアソリューション/グロウ/ブラシ,1093984835,8000,5600,リリーイブ（lilyeve）Qoo10公式,"BITELAB CO.,LTD.",Yonghoon Cho,+82-010-2868-8615,global_japan@bitelab.co.kr,"Ground floor E-09 (Huam-dong, Daegyeong Building) 59-1 Duteopbawi-ro, Yongsan-gu, Seoul, Republic of Korea",10:00~17:00 (土日・祝日を除く）,https://www.qoo10.jp/g/1093984835,ビューティ
プロクリアワンデー 4箱セット,440306698,11512,11512,コンタクト通販 LENSMODE,LENSMODE PTE.LTD,"LENS MODE PTE,LTD.",+65--6747-0095,qoo10_sp@lensmode.com,#05-01 NATURAL COOL LIFESTYLE HUB 29 TAI SENG AVENUE,,https://www.qoo10.jp/g/440306698,ビューティ
乾燥さん 水分力スキンケア下地 / 保湿力スキンケア下地 / シカグリーン / カバータイプ 30g 保湿 潤い クリーム UVカット 保水ケア 化粧下地 スキンケア下地 乾燥保湿 かんそう,1191434559,1490,1090,アリアナ　ショップ,株式会社NISSO,奥村歩美,+81-03-6384-1387,ariana@nisso-cosme.com,埼玉県川口市安行原 1381-1,"月~金：午前10時~午後3時
土日祝日：お休み",https://www.qoo10.jp/g/1191434559,ビューティ
【2+1】1箱分無料！【SHOPクーポンで30%OFF】3箱セット カラコン ワンデー 宮脇咲良 14.2mm　14.5mm　韓国 水光　ML110 PIA,709597394,3520,3520,LILY ANNA,株式会社ARIOSE,畑　祐輔,+81-03-6417-0109,info-qoo10@lilyanna.jp,東京都品川区大崎 1-2-2アートヴィレッジ大崎セントラルタワー10階,,https://www.qoo10.jp/g/709597394,ビューティ
[新色登場][販売1位][Oiad公式] 24時間持続！リップティーク 10種 / リップタトゥー 落ちないリップ 飲み会リップ,1105985543,3620,2530,Oiad公式ショップ,BLENDED CO.LTD.,Blended,+82-010-7754-1804,oiad.jp@blended.co.kr,"4F 35 Jandari-ro 3an-gil, Mapo-gu, Seoul, Republic of Korea","営業時間
月～金：午前9時～午後6時
土・日・祝日：休業",https://www.qoo10.jp/g/1105985543,ビューティ
[まつげパーマの売上ランキング第1位！]低刺激 セルフプロ用 まつげ パーマ 9種 セット 10回分 眉毛パーマも可能 / マツパ/まつ毛スタイリング/韓国コスメ,629749462,3199,2499,EYE2IN Official,EYE2IN,EYE2IN,+82-010-9022-5622,eye2in_cs@eye2in.kr,"Siheung-si, Gyeonggi-do, Republic of Korea  727, technovalleybaegot, 59-69, Seouldaehak-ro, Republic of Korea","月〜金：午前10:00〜午後17:00
土、日、祝日：休業",https://www.qoo10.jp/g/629749462,ビューティ
リニューアル　香水 お試し 1ml ブランド香水 レディース 人気 アトマイザー 3本セット　香水お試し taipuC,1137829517,1980,599,saes-company,株式会社ESK,s,+81-086-236-7724,saes-company@tiny-usa-6126.icurus.jp,岡山県 岡山市南区 福富中 1丁目7-10,,https://www.qoo10.jp/g/1137829517,ビューティ
【2箱+1箱】 モラク(10枚入)2箱+1箱おまけ付き(計3箱)/宮脇咲良 カラコン molak/ゆうパケット/モラク カラコン ワンデー 度あり 度なし,722364906,3520,2298,アイプラス,株式会社アイ・アンド・アイ,姉川和憲,+81-092-555-2477,eyeplus@water.ocn.ne.jp,福岡県福岡市南区清水 3丁目20-24,"月～金：10：00～17：00
店休日：土曜・日曜・祝祭日",https://www.qoo10.jp/g/722364906,ビューティ
【2箱+1箱】ワンデー カラコン1day 1箱10枚入 全17色 度あり 度なし DIA14.2mm/14.5mm 太フチ 細フチ ナチュラル 透明感 水光 宮脇咲良,1160728939,5280,2299,eye palette,株式会社アイネクスト,,+81-052-433-7201,eyepalette@eye-next.co.jp,愛知県名古屋市中村区名駅 1-1-1　JPタワー名古屋21F,"平日：11:00～15:00
土日祝日：定休日",https://www.qoo10.jp/g/1160728939,ビューティ
【BEST】ジェルフィットグロス（全11色）日本限定カラー／リップ／ぷるツヤ仕上げ／プランピング／24時間持続／リップティンググロス／保湿リップ／ヴィーガン／韓国コスメ,1177315756,1980,1760,AMUSE_official,"AMUSE CO.,LTD.",AMUSE,+82-010-7259-7013,support.jp@amusemakeup.com,"10F 138 Dosan-daero, Gangnam-gu, Seoul, Republic of Korea","月~金 : 10:00~17:00
土日祝日 : 休業
12:00~13:00 休み",https://www.qoo10.jp/g/1177315756,ビューティ
【韓国発送】【LUNA公式】【サラs PICK】コンシールブレンダーパレット単品&企画セット(全5色),1059933895,4510,2350,LUNA(ルナ) 公式 ショップ,"Aekyung Ind. Co.,Ltd.","Aekyung Ind. Co.,Ltd.",+82-010-5845-9540,nanhye.park@aekyung.kr,"10F~13F, 2F (Aekyung Tower) 188 Yanghwa-ro, Mapo-gu, Seoul, Republic of Korea",,https://www.qoo10.jp/g/1059933895,ビューティ
マスクフィットクッションシリーズ6種［ルビーメッシュ AIフィルター レッド クリスタルメッシュ オールカバー クールサン］,879782162,3520,2970,TIRTIR OFFICIAL,TIRTIR.Inc,TIRTIR,+81-3-5937-0347,,東京都 港区 東麻布 1丁目28－12 VORT麻布Maxim 4F 株式会社ティルティルジャパン,,https://www.qoo10.jp/g/879782162,ビューティ
"【公式】 方里 UVソフトマットプレストパウダー SPF38・PA++ UVパウダー マット 毛穴カバー 顔 日焼け止め テカリを抑え NU00,8g",1161810511,3280,2360,FUNNY ELVES,杭州方里化妆品科技有限公司,宋菲,+86-185-8850-2949,JPN@funnyelves.com,"Room 1517, 15th Floor, Building 8, No.19 Jugong Road, Xixing Street Zhejiang Hangzhou Binjiang",,https://www.qoo10.jp/g/1161810511,ビューティ
新色登場！ 当店限定 超ウルトラ マンスリー 1箱2枚入 カラコン 1ヶ月 DIA14.0mm 14.2mm 14.5mm 度あり なえなの 高度数 一部-10.00まで対応 *CS0020*,856422444,1650,1650,カラコンプラス Qoo10店,株式会社スウィート,萱間 昌徳,+81-06-6265-0878,info-q@sweet78.co.jp,大阪府大阪市中央区博労町 2-2-13 大阪堺筋ビル4F,"【問い合わせ対応】
月～金曜 11～17時
※定休日：土日祝",https://www.qoo10.jp/g/856422444,ビューティ
レモンボトル　アンプルソリューション 5本入　正規品,1151325592,44000,44000,SUI,株式会社ＳＵＩ,株式会社ＳＵＩ,+81-0729-64-6669,,大阪府東大阪市吉田 1-9-14,,https://www.qoo10.jp/g/1151325592,ビューティ
"【期間限定 1,899 】3個セット ミラクルシャイン ヘアオイル プラチナ美容液成分配合で芯から輝く光沢度156%の髪へ",1014601960,4620,1899,ululis・∭・&Prism公式SHOP,株式会社H2O,株式会社H2O,+81-070-8992-3189,h2o.ecmall@gmail.com,東京都港区南青山 5丁目6番26青山246ビル9階10階,"月~金：午前 10時 ~ 午後 5時
土日祝：休務",https://www.qoo10.jp/g/1014601960,ビューティ
"ドクダミ77スージングトナー, 250ml",870271443,1448,1448,imbeauty,Corporation PMJ International,Corporation PMJ International,+82-010-7443-2855,pmj99777@naver.com,"168, Gasan digital 1-ro, Geumcheon-gu, Seoul  168 Gasan digital 1-ro, Geumcheon-gu, Seoul, Republic of Korea","月～金：午前10時～午後5時
土・日・祝日（韓国）：休業",https://www.qoo10.jp/g/870271443,ビューティ
【メガ割限定ピンクエディション】 エッセンシャル スキン ヌーダー クッション 本品/本品+レフィル付き　クッションファンデ　ツヤ肌,1174516091,4480,3740,JUNGSAEMMOOL  BEAUTY 日本公式,"JUNGSAEMMOOL Beauty Co.,Ltd.",JUNGSAEMMOOL Beauty,+82-070-7606-4551,,"3F 8 Apgujeong-ro 72-gil, Gangnam-gu, Seoul, Republic of Korea",月～金曜日：午前10時～午後5時/土、日、祝日：休業,https://www.qoo10.jp/g/1174516091,ビューティ
【人気No.1!ギフト付!】セラムフィット クッション ファンデーション （グロー / シルキーヌード / グローリフィル）ベースメイク ファンデーション クッションファンデ,1004072090,2860,2860,【公式】ByUR,Hamee株式会社,中谷力也,+81-0120-569-565,byur_qoo10@contact.jp.iface.com,神奈川県 小田原市 栄町 2-12-10 Square O2,"月~金：11時~16時
土・日・祝日：定休日",https://www.qoo10.jp/g/1004072090,ビューティ
【ミニリップ贈呈】デビルリップ (12色),1175033592,2200,1970,Laka 公式ショップ,LAKA COSMETICS INC.,Laka,+82-15-88-8143,,東京都港区東麻布 １丁目２８番１２号ＶＯＲＴ麻布ｍａｘｉｍ６階Ｂ,"月~金： 9~18時
土日祝：休業",https://www.qoo10.jp/g/1175033592,ビューティ
とろ蜜リップペン リップグロス 鏡面感 水光 長持ち・落ちない 鏡面リップ トーンアップ効果 口紅 雰囲気 元気 血色感 透明感 水光 ヌードカラー,1160107545,2990,2060,Joocyee公式ショップ,Shanghai Xingmang Trading Company Limited,,+86-155-2737-2019,,"Building 1, 8218 Jinda Road Fengxian, Shanghai, Shanghai",,https://www.qoo10.jp/g/1160107545,ビューティ
【公式 / 2/27~新カラー6種発売】 #花雨グロス デューステインシアーリップグロス&オーロラグロス / 美的2025上半期リップグロス1位,1136169098,1815,1815,ミルクタッチ 公式ショップ,OLIVE INTERNATIONAL INC.,milktouchjp,+82-010-8356-4338,milktouchjp@oliveinter.com,"14F 398 Seocho-daero, Seocho-gu, Seoul, Republic of Korea",,https://www.qoo10.jp/g/1136169098,ビューティ
日本先行新色04クリームイエロー発売【日本公式】トーンステイン カラー コレクティングプライマー 30ml (カラー下地トーンアップ全5色）,1034222802,3080,3080,VDL 公式ショップ,エフエムジー＆ミッション株式会社,エフエムジー＆ミッション株式会社,+81-0120-117-311,qoo10-cs@lg-beauty.jp,東京都港区新橋 1-5-1,,https://www.qoo10.jp/g/1034222802,ビューティ
【全員もれなくギフト贈呈　2個以上の場合鏡ギフト贈呈】6色フルメイクパレットアイシャドウ・チーク・ハイライト／選べる10カラー・高発色×高密着・ミラー付き,1162234928,3680,1211,CZEL,株式会社Snatch  Wacko,,+81-070-4319-5087,endou_isamu@sumiboshi.jp,TOKYO SHINJUKU-KU HYAKUNINCHO 1-22-3,,https://www.qoo10.jp/g/1162234928,ビューティ
EMSブイセラ,1180170833,13500,11499,mommycare 日本公式,OLIVE INTERNATIONAL INC.,Younglong Kim,+82-010-2875-7360,,"4F 12 Nonhyeon-ro 79-gil, Gangnam-gu, Seoul, Republic of Korea",,https://www.qoo10.jp/g/1180170833,ビューティ
"【SET】 ダクトパット4世代セット, ハニーCパッドセット, リアルコラーゲンパッドセット (本品1個＋詰め替え2個＋携帯用1個) トナーパッド / パック",986077328,8200,2650,One-day’s you 公式,"OU INTERNATIONAL CO.,LTD.",one-day'syou,+82-02-6952-5753,jp@oukorea.com,"2F, OU INTERNATIONAL Co., Ltd 346 Salgoji-gil, Seongdong-gu, Seoul, Republic of Korea",,https://www.qoo10.jp/g/986077328,ビューティ
【1+1】SNSで話題自然なぷっくり涙袋に ! スルスル描けて落ちないアイライナー,590327571,1700,1700,BBIA Official_JP,(株)ＢＢＩＡ　ＪＡＰＡＮ,崔　海燕,+82-070-5129-8015,bbiashop.info@gmail.com,東京都 墨田区 本所 ４丁目１９番３号本所吾妻橋ＤＪビル４０１号,"月～金: 午前 10時~午後 5時
土日祝: 休み",https://www.qoo10.jp/g/590327571,ビューティ
【韓国の美容皮膚科医オススメ！】【 関税なし】【 NEW 】セルマン5種オリジナル機能性セット(トナー150ml+セラム30ml+クリーム50ml+ビタミンCセラム30ml+ウォッシュパウダー70g),1015158378,53800,38380,JD GLOBAL,JD GLOBAL,YU HYE JEONG,+82-070-8064-2034,yunsang_chun@daum.net,"110-605 107 Handeul 3-ro, Seobuk-gu, Cheonan-si, Chungcheongnam-do, Republic of Korea",,https://www.qoo10.jp/g/1015158378,ビューティ
ブラックダイヤモンド 180g 髪質改善 洗い流さないトリートメント ヘアスプレー アルガンオイル配合,1038587394,3630,1280,maution beauty,株式会社maution,株式会社maution,+81-086-697-6232,info@maution.co.jp,岡山県 倉敷市 片島町 91-3,,https://www.qoo10.jp/g/1038587394,ビューティ
[ETUDE × GANADI コラボ/グッズプレゼント]ピクシングティント/アイメーカー/マルチアイズ/デュイベースプレップ/ジェリーパウダー/カールフィックスマスカラ/再創造メーカー,1189855300,4963,3970,SHOP DIONYBLOOM,DIONY SHOP,HYEJUN CHU,+82-010-4402-6869,dionysia0515@gmail.com,"410 44 Kkonmaeul-ro, Deogyang-gu, Goyang-si, Gyeonggi-do, Republic of Korea",,https://www.qoo10.jp/g/1189855300,ビューティ
